Price,Ticker,mean_return,volatility,cumulative_return,sharpe_ratio,sortino_ratio,max_drawdown,var_95,beta,liquidity,hierarchical_cluster,gmm_cluster,dbscan_cluster
Close,A,-0.4613233304077182,-0.48920102013424777,-0.0676214408343411,-0.047251281913115756,-0.2297148193209172,0.8054694844338534,0.5051737082598156,-0.46913620944176293,-0.11541666362225408,3,6,0
Close,AAPL,-0.4881328540495054,-0.49960210211947786,1.2016921763546196,-0.7720851612319476,-0.7418137813697012,0.9934602827308003,0.4840871166381831,-0.464817539015815,-0.11541529123301361,2,8,0
Close,ABBV,-0.45729859395313377,-0.487786974521229,0.08255030240069539,-0.03649626877611298,-0.4210386654772981,0.7005383367547865,0.5267976878331431,-0.46704291526056174,-0.11541672804915222,3,2,0
Close,ABT,-0.44310170201635857,-0.5085130635190298,0.019516842616789955,0.7217035371361549,0.23504553400704545,1.2001752891113395,0.5427195298693872,-0.4768858042439153,-0.11541817112016828,0,2,0
Close,ACGL,-0.4876602474512619,-0.4866416430993726,0.340338246111965,-0.7678595729309036,-0.7373777837549097,0.31064937464023135,0.4927743802796588,-0.46196646685129994,-0.1154222832767855,3,6,0
Close,ACN,-0.4399883225812246,-0.49221652609186595,0.12955952800040207,0.5902871457437839,0.07429509798284173,0.9412439677964333,0.5116976625102889,-0.4675726088566681,-0.11540365665075489,0,2,0
Close,ADBE,-0.5374741984155182,-0.4625789976858901,-0.0015748044662892732,-1.8296286796761538,-1.1826344762993026,0.03519951991020895,0.4657988885400229,-0.4560679472341821,-0.11538842754660704,8,0,0
Close,ADI,-0.5070766598468224,-0.45899063982886606,0.057556475905195255,-1.1788155942991818,-0.9741624648013767,1.2116186821416466,0.4395125763119481,-0.45653583100709616,-0.11541366642142079,3,0,0
Close,ADM,-0.5445758685748705,-0.49464332735252636,-0.3971050830051588,-2.39367445557239,-1.553564129514201,0.45670409669186984,0.4879681920025196,-0.4561147922729446,-0.11542182230792464,3,0,0
Close,ADP,-0.43832096683574945,-0.5180660051989394,0.2326964099542771,1.4746483391608072,0.7149259452671142,0.9517865581132953,0.5606013256938989,-0.4662419584166405,-0.11540965537252694,0,2,0
Close,ADSK,-0.4519040328885057,-0.48604690500540765,0.14003383883375578,0.170216849549939,-0.3077842853405675,0.392892704995668,0.49821002993527835,-0.46285086735446107,-0.11540706042636782,0,2,0
Close,AEE,-0.4283383210301348,-0.5108370980585764,-0.15574507496053472,1.4800812397362477,0.7613200718188288,1.4136319806185422,0.5539711636280951,-0.4708297275219271,-0.11542026529011212,0,2,0
Close,AEP,-0.4597974689518364,-0.5096440345073585,-0.25083757224425846,0.25335293838498446,-0.16121172531719483,1.243466729153734,0.5414630117022754,-0.4722536270625091,-0.11541976565783056,0,6,0
Close,AES,-0.5718400786189116,-0.44484307006423945,-0.4531683143197383,-2.2192290109972013,-1.4458567582969368,-0.0035953413770503516,0.3877767075095133,-0.4763189464973389,-0.11542529964095588,3,0,0
Close,AFL,-0.458183445229258,-0.5014926387127501,0.12782064432213783,0.18706996111507565,-0.27582559080058294,0.2638439382721583,0.5103746899476734,-0.47344427798961514,-0.11542159266106775,0,2,0
